"transactionid";"item";"quantity"
"9d8be8cc-db2e-4435-8546-cfe28d9d8c8d";"Cheese Fries";2
"9d8be8cc-db2e-4435-8546-cfe28d9d8c8d";"Devils Backbone Vienna Lager";3
"9d8be8cc-db2e-4435-8546-cfe28d9d8c8d";"Potato Skins";3
"9d8be8cc-db2e-4435-8546-cfe28d9d8c8d";"Zima Citrus";1
"9d8be8cc-db2e-4435-8546-cfe28d9d8c8d";"Disco Fries";2
"0dd6d4b3-f2cf-4f1e-8ed9-140f473e1e95";"Budweiser";1
"dad28b8b-d04c-4bd2-b329-82db923e6543";"Hot Wings";3
"dad28b8b-d04c-4bd2-b329-82db923e6543";"Roasted Cauliflower";1
"dad28b8b-d04c-4bd2-b329-82db923e6543";"Hefeweizen";1
"dad28b8b-d04c-4bd2-b329-82db923e6543";"Blue Moon";1
"974c2d22-1085-4685-b3d4-d055fb07a4a3";"Bell's Two-Hearted Ale";2
"974c2d22-1085-4685-b3d4-d055fb07a4a3";"Allagash White";2
"974c2d22-1085-4685-b3d4-d055fb07a4a3";"Holy Mountain Misere Au Borinage";1
"974c2d22-1085-4685-b3d4-d055fb07a4a3";"Devils Backbone Vienna Lager";3
"974c2d22-1085-4685-b3d4-d055fb07a4a3";"Michelob Golden Draft Light";3
"05f8cc89-15d8-45ca-895f-c8e1b2878372";"Hefeweizen";2
"05f8cc89-15d8-45ca-895f-c8e1b2878372";"Sloppy Joe";3
"05f8cc89-15d8-45ca-895f-c8e1b2878372";"Wicked Weed Black Angel";1
"7821abd0-c8e7-4f00-b53e-d99fee0236db";"Sauza Diablo";2
"4c7adbd0-088b-48d2-8bc5-b7c8e5b7cc3a";"Devils Backbone Vienna Lager";2
"4c7adbd0-088b-48d2-8bc5-b7c8e5b7cc3a";"Zima Citrus";1
"4c7adbd0-088b-48d2-8bc5-b7c8e5b7cc3a";"Bud";2
"4c7adbd0-088b-48d2-8bc5-b7c8e5b7cc3a";"Fried Pickles";2
"4c7adbd0-088b-48d2-8bc5-b7c8e5b7cc3a";"Wicked Weed Black Angel";2
"4c289cb3-6bfc-46fe-92b5-79b031ecc629";"Original Premium";2
"4c289cb3-6bfc-46fe-92b5-79b031ecc629";"Zima Citrus";2
"94770938-62a9-4ca3-8f4a-92e16660da6b";"Michelob Golden Draft Light";3
"94770938-62a9-4ca3-8f4a-92e16660da6b";"Hot Wings";1
"5430772a-380c-452c-8bde-7db746ba7193";"Hefeweizen";3
"5430772a-380c-452c-8bde-7db746ba7193";"Michelob Amber Bock";3
"5430772a-380c-452c-8bde-7db746ba7193";"Zima Citrus";2
"5430772a-380c-452c-8bde-7db746ba7193";"Michelob Golden Draft Light";3
"5430772a-380c-452c-8bde-7db746ba7193";"Nachos";3
"28c7588d-7f6e-4c13-8e7d-3130290a24ca";"Allagash White";3
"28c7588d-7f6e-4c13-8e7d-3130290a24ca";"Port Brewing Board Meeting";2
"28c7588d-7f6e-4c13-8e7d-3130290a24ca";"Moonlight Death and Taxes";3
"28c7588d-7f6e-4c13-8e7d-3130290a24ca";"Roasted Cauliflower";3
"51efee97-7bde-47a1-8ae0-cc2f6627f185";"Michelob Golden Draft Light";3
"51efee97-7bde-47a1-8ae0-cc2f6627f185";"Fried Pickles";1
"ad530b2b-00ae-473d-a2a7-74f0ebbd3cdc";"Melvin 2x4 Double IPA";1
"ad530b2b-00ae-473d-a2a7-74f0ebbd3cdc";"Cheese Fries";2
"ad530b2b-00ae-473d-a2a7-74f0ebbd3cdc";"Bell's Two-Hearted Ale";1
"ad530b2b-00ae-473d-a2a7-74f0ebbd3cdc";"Lion Bridge Compensation";3
"ad530b2b-00ae-473d-a2a7-74f0ebbd3cdc";"Fried Pickles";3
"fcfe14a7-e3be-4bd3-8761-a7895989feff";"Hot Wings";3
"fcfe14a7-e3be-4bd3-8761-a7895989feff";"Bell's Two-Hearted Ale";1
"fcfe14a7-e3be-4bd3-8761-a7895989feff";"Sloppy Joe";3
"fcfe14a7-e3be-4bd3-8761-a7895989feff";"Lion Bridge Compensation";2
"fcfe14a7-e3be-4bd3-8761-a7895989feff";"Cheese Fries";3
"77edee45-d15b-4641-bff9-d32c4f19f814";"Moonlight Death and Taxes";3
"77edee45-d15b-4641-bff9-d32c4f19f814";"Blue Moon";1
"77edee45-d15b-4641-bff9-d32c4f19f814";"Sauza Diablo";2
"f3e13d8d-def2-407f-a408-9b4812f5b663";"Lion Bridge Compensation";3
"f3e13d8d-def2-407f-a408-9b4812f5b663";"Michelob Golden Draft Light";3
"f3e13d8d-def2-407f-a408-9b4812f5b663";"Blue Moon";2
"37a01d61-8f77-43de-a04e-cc252c79f8cf";"Chilli";3
"0b1881fa-114d-4334-9479-c78d536b3670";"Port Brewing Board Meeting";1
"0b1881fa-114d-4334-9479-c78d536b3670";"Mozzarella Sticks";1
"0b1881fa-114d-4334-9479-c78d536b3670";"Cheese Fries";3
"0b1881fa-114d-4334-9479-c78d536b3670";"Melvin 2x4 Double IPA";1
"0b1881fa-114d-4334-9479-c78d536b3670";"Disco Fries";2
"dd770514-b66f-490d-a072-79706a5b657c";"Moonlight Death and Taxes";3
"dd770514-b66f-490d-a072-79706a5b657c";"Hot Wings";1
"dd770514-b66f-490d-a072-79706a5b657c";"Devils Backbone Vienna Lager";2
"037dd34c-c14f-48cd-a48e-53d15d6a06f3";"Zima Citrus";1
"037dd34c-c14f-48cd-a48e-53d15d6a06f3";"Wicked Weed Black Angel";2
"037dd34c-c14f-48cd-a48e-53d15d6a06f3";"Hot Wings";3
"037dd34c-c14f-48cd-a48e-53d15d6a06f3";"Nachos";2
"72369bf8-e870-4a0a-9eeb-f369e8a9ae59";"Devils Backbone Vienna Lager";3
"72369bf8-e870-4a0a-9eeb-f369e8a9ae59";"Michelob Amber Bock";2
"de25447b-b106-4272-82dc-2ab897990955";"Bell's Two-Hearted Ale";2
"de25447b-b106-4272-82dc-2ab897990955";"Sauza Diablo";1
"de25447b-b106-4272-82dc-2ab897990955";"Michelob Golden Draft Light";3
"1d094d1f-4ccd-4553-91f3-098740eced81";"Roasted Cauliflower";3
"1d094d1f-4ccd-4553-91f3-098740eced81";"Disco Fries";3
"1d094d1f-4ccd-4553-91f3-098740eced81";"Dogfish SeaQuench";1
"1d094d1f-4ccd-4553-91f3-098740eced81";"Bell's Two-Hearted Ale";2
"296056ea-af82-487d-a817-3a30f8404229";"Chilli";3
"296056ea-af82-487d-a817-3a30f8404229";"Holy Mountain Misere Au Borinage";2
"296056ea-af82-487d-a817-3a30f8404229";"Devils Backbone Vienna Lager";3
"296056ea-af82-487d-a817-3a30f8404229";"Nachos";1
"296056ea-af82-487d-a817-3a30f8404229";"Moonlight Death and Taxes";2
"cb5dfea8-6138-4d8b-950b-22f012971b7b";"Hefeweizen";2
"cb5dfea8-6138-4d8b-950b-22f012971b7b";"Nachos";1
"cb5dfea8-6138-4d8b-950b-22f012971b7b";"Zima Citrus";1
"cb5dfea8-6138-4d8b-950b-22f012971b7b";"Chilli";2
"cb5dfea8-6138-4d8b-950b-22f012971b7b";"Mozzarella Sticks";2
"c940d2d1-85aa-4cfb-b602-68bdc506a720";"Allagash White";3
"c940d2d1-85aa-4cfb-b602-68bdc506a720";"Potato Skins";3
"c940d2d1-85aa-4cfb-b602-68bdc506a720";"Nachos";2
"f5e68539-3378-4b66-8066-2f230db941df";"Zima Citrus";2
"f5e68539-3378-4b66-8066-2f230db941df";"Allagash White";1
"f5e68539-3378-4b66-8066-2f230db941df";"Sloppy Joe";3
"f5e68539-3378-4b66-8066-2f230db941df";"Mozzarella Sticks";1
"f5e68539-3378-4b66-8066-2f230db941df";"Budweiser";2
"9cac17d7-59d8-4abe-b9d1-a6919164ec85";"Sloppy Joe";2
"c510b35c-de28-4276-b0ee-6ab6d8807662";"Michelob Amber Bock";3
"c510b35c-de28-4276-b0ee-6ab6d8807662";"Port Brewing Board Meeting";2
"c510b35c-de28-4276-b0ee-6ab6d8807662";"Mozzarella Sticks";3
"c510b35c-de28-4276-b0ee-6ab6d8807662";"Chilli";2
"4451b577-011a-4fd6-843d-c8678f4c9148";"Michelob Amber Bock";2
"4451b577-011a-4fd6-843d-c8678f4c9148";"Port Brewing Board Meeting";2
"ec21de95-42ea-4215-9a53-bac140ff9c4d";"Hot Wings";1
"ae4bd7a2-b2aa-4812-9c2f-979c7cb39a3e";"Hot Wings";1
"ae4bd7a2-b2aa-4812-9c2f-979c7cb39a3e";"Sauza Diablo";1
"ae4bd7a2-b2aa-4812-9c2f-979c7cb39a3e";"Disco Fries";1
"ae4bd7a2-b2aa-4812-9c2f-979c7cb39a3e";"Bud";1
"ae4bd7a2-b2aa-4812-9c2f-979c7cb39a3e";"Holy Mountain Misere Au Borinage";2
"d36298b3-fa76-4bcc-957c-c4a863e7aea4";"Allagash White";3
"d36298b3-fa76-4bcc-957c-c4a863e7aea4";"Wicked Weed Black Angel";3
"9d859703-61dd-4f3d-8b3b-5c1bdf356631";"Grimm Afterimage";3
"9d859703-61dd-4f3d-8b3b-5c1bdf356631";"Cheese Fries";2
"9d859703-61dd-4f3d-8b3b-5c1bdf356631";"Roasted Cauliflower";1
"9d859703-61dd-4f3d-8b3b-5c1bdf356631";"Michelob Golden Draft Light";3
"9d859703-61dd-4f3d-8b3b-5c1bdf356631";"Moonlight Death and Taxes";2
"5b6ffc09-96af-4995-89d3-0cf35bc27736";"Fried Pickles";2
"5b6ffc09-96af-4995-89d3-0cf35bc27736";"Michelob Amber Bock";2
"5b6ffc09-96af-4995-89d3-0cf35bc27736";"Port Brewing Board Meeting";2
"5b6ffc09-96af-4995-89d3-0cf35bc27736";"Bell's Two-Hearted Ale";1
"5b6ffc09-96af-4995-89d3-0cf35bc27736";"Nachos";1
"8cad626c-8dcb-4927-8653-44e0f66b042d";"Devils Backbone Vienna Lager";3
"8cad626c-8dcb-4927-8653-44e0f66b042d";"Moonlight Death and Taxes";1
"37a1aa88-2091-465a-8497-2226bd0e24c3";"Nachos";3
"37a1aa88-2091-465a-8497-2226bd0e24c3";"Zima Citrus";3
"e7b115ae-b62e-41f9-9d34-80e9a6ce2188";"Chilli";2
"e7b115ae-b62e-41f9-9d34-80e9a6ce2188";"Hot Wings";1
"9a0fd009-c84c-48d9-82d7-8d515f0d7fff";"Original Premium";3
"9a0fd009-c84c-48d9-82d7-8d515f0d7fff";"Bell's Two-Hearted Ale";2
"9a0fd009-c84c-48d9-82d7-8d515f0d7fff";"Potato Skins";2
"9a0fd009-c84c-48d9-82d7-8d515f0d7fff";"Hefeweizen";1
"9a0fd009-c84c-48d9-82d7-8d515f0d7fff";"Zima Citrus";2
"a21986ea-56f1-4989-b144-c77499d2b9e0";"Devils Backbone Vienna Lager";3
"a21986ea-56f1-4989-b144-c77499d2b9e0";"Mozzarella Sticks";3
"a21986ea-56f1-4989-b144-c77499d2b9e0";"Grimm Afterimage";3
"a21986ea-56f1-4989-b144-c77499d2b9e0";"Sloppy Joe";3
"6898bf97-020a-4f48-9900-24f5ff20870a";"Bud";3
"6898bf97-020a-4f48-9900-24f5ff20870a";"Mozzarella Sticks";3
"6898bf97-020a-4f48-9900-24f5ff20870a";"Sloppy Joe";3
"6898bf97-020a-4f48-9900-24f5ff20870a";"Original Premium";3
"6898bf97-020a-4f48-9900-24f5ff20870a";"Allagash White";1
"a97be3b4-8eb8-4e62-b12c-0ae653dd0203";"Sloppy Joe";2
"a97be3b4-8eb8-4e62-b12c-0ae653dd0203";"Lion Bridge Compensation";3
"a97be3b4-8eb8-4e62-b12c-0ae653dd0203";"Holy Mountain Misere Au Borinage";1
"a97be3b4-8eb8-4e62-b12c-0ae653dd0203";"Nachos";3
"a97be3b4-8eb8-4e62-b12c-0ae653dd0203";"Blue Moon";2
"dcfd0c81-bace-4100-afc2-68b7912af863";"Potato Skins";3
"dcfd0c81-bace-4100-afc2-68b7912af863";"Mozzarella Sticks";1
"dcfd0c81-bace-4100-afc2-68b7912af863";"Blue Moon";3
"dcfd0c81-bace-4100-afc2-68b7912af863";"Disco Fries";3
"ddd149f7-0a62-415b-a7af-1e78fde35bb2";"Fried Pickles";3
"ddd149f7-0a62-415b-a7af-1e78fde35bb2";"Hot Wings";2
"ddd149f7-0a62-415b-a7af-1e78fde35bb2";"Lion Bridge Compensation";1
"0b180034-598e-4d73-b05d-75cd4cb2713e";"Roasted Cauliflower";2
"0b180034-598e-4d73-b05d-75cd4cb2713e";"Chilli";1
"0b180034-598e-4d73-b05d-75cd4cb2713e";"Devils Backbone Vienna Lager";2
"50c2c520-6b1f-4f78-b24a-fd493e37a96a";"Sauza Diablo";2
"50c2c520-6b1f-4f78-b24a-fd493e37a96a";"Sloppy Joe";2
"50c2c520-6b1f-4f78-b24a-fd493e37a96a";"Roasted Cauliflower";1
"60602987-2d43-4d18-87dd-cc62027eb07b";"Bell's Two-Hearted Ale";2
"00b5b433-4fb8-46ad-8d10-5b24ff02d369";"Sauza Diablo";2
"00b5b433-4fb8-46ad-8d10-5b24ff02d369";"Bud";3
"00b5b433-4fb8-46ad-8d10-5b24ff02d369";"Hefeweizen";2
"00b5b433-4fb8-46ad-8d10-5b24ff02d369";"Bell's Two-Hearted Ale";3
"f54f1909-8c61-4948-a847-07fd20441e04";"Roasted Cauliflower";1
"f54f1909-8c61-4948-a847-07fd20441e04";"Sloppy Joe";1
"f54f1909-8c61-4948-a847-07fd20441e04";"Original Premium";1
"f54f1909-8c61-4948-a847-07fd20441e04";"Zima Citrus";2
"3d323158-8f0b-4b57-8625-2b505f272262";"Allagash White";1
"3d323158-8f0b-4b57-8625-2b505f272262";"Fried Pickles";2
"3d323158-8f0b-4b57-8625-2b505f272262";"Chilli";3
"3d323158-8f0b-4b57-8625-2b505f272262";"Michelob Amber Bock";3
"5b5eb344-214f-422b-9134-2ba0b211774f";"Fried Pickles";2
"28b71017-5462-4362-a596-68aec0ccdb08";"Mozzarella Sticks";2
"28b71017-5462-4362-a596-68aec0ccdb08";"Fried Pickles";3
"28b71017-5462-4362-a596-68aec0ccdb08";"Chilli";3
"fce5bff6-2597-41da-972f-86157e0ed123";"Hefeweizen";3
"fce5bff6-2597-41da-972f-86157e0ed123";"Michelob Amber Bock";1
"fce5bff6-2597-41da-972f-86157e0ed123";"Zima Citrus";3
"fce5bff6-2597-41da-972f-86157e0ed123";"Dogfish SeaQuench";3
"6eb2d376-0701-46e3-8cc1-d0a51608cd72";"Allagash White";1
"6eb2d376-0701-46e3-8cc1-d0a51608cd72";"Bud";3
"6eb2d376-0701-46e3-8cc1-d0a51608cd72";"Zima Citrus";3
"6eb2d376-0701-46e3-8cc1-d0a51608cd72";"Hefeweizen";2
"f378d9e9-29e8-481c-a963-850924b64e2c";"Port Brewing Board Meeting";3
"f378d9e9-29e8-481c-a963-850924b64e2c";"Dogfish SeaQuench";3
"f378d9e9-29e8-481c-a963-850924b64e2c";"Nachos";3
"c31e8b9d-42ad-435a-a95e-5f3154e07867";"Holy Mountain Misere Au Borinage";2
"c31e8b9d-42ad-435a-a95e-5f3154e07867";"Dogfish SeaQuench";3
"c31e8b9d-42ad-435a-a95e-5f3154e07867";"Chilli";1
"8ac9a33d-298d-4747-a67d-71a2d6c39a34";"Chilli";3
"cdab92ce-e340-4b37-8d91-618bc7d82ca5";"Lion Bridge Compensation";1
"cdab92ce-e340-4b37-8d91-618bc7d82ca5";"Allagash White";1
"cdab92ce-e340-4b37-8d91-618bc7d82ca5";"Original Premium";3
"cdab92ce-e340-4b37-8d91-618bc7d82ca5";"Grimm Afterimage";2
"cdab92ce-e340-4b37-8d91-618bc7d82ca5";"Sloppy Joe";3
"f34db5a2-a3e2-4be6-aa44-ef4b6d4f702f";"Original Premium";2
"f34db5a2-a3e2-4be6-aa44-ef4b6d4f702f";"Sloppy Joe";1
"1f758be1-255b-4d84-9cd7-cb657b487459";"Fried Pickles";2
"1f758be1-255b-4d84-9cd7-cb657b487459";"Zima Citrus";3
"17561b7f-8535-4408-8017-538eea592a8a";"Michelob Golden Draft Light";2
"17561b7f-8535-4408-8017-538eea592a8a";"Budweiser";3
"17561b7f-8535-4408-8017-538eea592a8a";"Michelob Amber Bock";2
"17561b7f-8535-4408-8017-538eea592a8a";"Bell's Two-Hearted Ale";3
"17561b7f-8535-4408-8017-538eea592a8a";"Mozzarella Sticks";3
"86588577-9f1a-468c-acfb-8e664640d65a";"Allagash White";3
"2cca2267-2d06-4028-83c0-503e5d28b683";"Fried Pickles";3
"2cca2267-2d06-4028-83c0-503e5d28b683";"Nachos";3
"2cca2267-2d06-4028-83c0-503e5d28b683";"Sloppy Joe";2
"2cca2267-2d06-4028-83c0-503e5d28b683";"Cheese Fries";1
"0d870c1d-1c7f-48c0-860d-9a1d49af553c";"Port Brewing Board Meeting";3
"0d870c1d-1c7f-48c0-860d-9a1d49af553c";"Moonlight Death and Taxes";1
"0d870c1d-1c7f-48c0-860d-9a1d49af553c";"Mozzarella Sticks";2
"9dde946a-1ac6-4151-8097-daa1a8f7de73";"Port Brewing Board Meeting";2
"9dde946a-1ac6-4151-8097-daa1a8f7de73";"Grimm Afterimage";2
"2b58ad1f-2cd1-4cdb-8eda-92d978074458";"Allagash White";2
"2b58ad1f-2cd1-4cdb-8eda-92d978074458";"Dogfish SeaQuench";1
"2b58ad1f-2cd1-4cdb-8eda-92d978074458";"Grimm Afterimage";3
"b5e22663-b28b-4311-b122-66c1ced2992f";"Moonlight Death and Taxes";1
"b5e22663-b28b-4311-b122-66c1ced2992f";"Cheese Fries";1
"b5e22663-b28b-4311-b122-66c1ced2992f";"Budweiser";3
"b5e22663-b28b-4311-b122-66c1ced2992f";"Blue Moon";1
"b5e22663-b28b-4311-b122-66c1ced2992f";"Michelob Golden Draft Light";3
"01e0d2ed-9888-4da5-9c40-aa355e4573b9";"J. Wakefield Miami Madness";2
"029148e5-3703-42c8-a805-79f5bff862d9";"Original Premium";1
"029148e5-3703-42c8-a805-79f5bff862d9";"Budweiser";2
"029148e5-3703-42c8-a805-79f5bff862d9";"Original Premium Lager";2
"029148e5-3703-42c8-a805-79f5bff862d9";"Jalapeno Poppers";3
"029148e5-3703-42c8-a805-79f5bff862d9";"New Belgium La Folie";3
"36968468-10d5-41da-8cd1-fe38e17b5490";"Original Premium Lager";2
"36968468-10d5-41da-8cd1-fe38e17b5490";"Creamy Dark";3
"ab0fb45c-fedd-42a2-a9b2-ef8110b2f5a9";"Marz Diliner Weisse";1
"ab0fb45c-fedd-42a2-a9b2-ef8110b2f5a9";"Deviled Eggs";1
"492079f3-8a47-42c6-bf2c-5346975cbcef";"Marz Diliner Weisse";1
"c884333f-1b48-45d0-82a5-46690360a783";"Killian's";2
"c884333f-1b48-45d0-82a5-46690360a783";"Live Oak Hefeweizen";1
"c884333f-1b48-45d0-82a5-46690360a783";"Lion Bridge Compensation";2
"fe4537e8-b7c3-45ec-b850-433d0c35d24a";"Maple-Glazed Peanuts";2
"fe4537e8-b7c3-45ec-b850-433d0c35d24a";"Budweiser";2
"fe4537e8-b7c3-45ec-b850-433d0c35d24a";"Deviled Eggs";3
"fe4537e8-b7c3-45ec-b850-433d0c35d24a";"Zima";3
"2b534702-4c5d-4860-a946-2175fb1b1d9b";"Deviled Eggs";3
"8793ff09-9331-46ff-a8a9-c9bf5a77b82d";"Russian River STS";3
"8793ff09-9331-46ff-a8a9-c9bf5a77b82d";"Original Premium";1
"8793ff09-9331-46ff-a8a9-c9bf5a77b82d";"New Belgium La Folie";1
"70370b72-6813-4940-a6c1-48f0df315a96";"Blue Moon";3
"70370b72-6813-4940-a6c1-48f0df315a96";"Creamy Dark";3
"70370b72-6813-4940-a6c1-48f0df315a96";"Zima";1
"70370b72-6813-4940-a6c1-48f0df315a96";"Maple-Glazed Peanuts";2
"70370b72-6813-4940-a6c1-48f0df315a96";"Deviled Eggs";1
"b74ea75a-1a5a-44b7-a997-77e7f60bb409";"Lion Bridge Compensation";1
"b74ea75a-1a5a-44b7-a997-77e7f60bb409";"Maple-Glazed Peanuts";2
"3bf6a937-3ab7-454d-8663-0e5036bae340";"Killian's";2
"b7b533e6-a7bb-438e-b7f3-0b472b9f9b2b";"Blue Moon";2
"b7b533e6-a7bb-438e-b7f3-0b472b9f9b2b";"Budweiser";3
"b7b533e6-a7bb-438e-b7f3-0b472b9f9b2b";"Original Premium Lager";1
"b7b533e6-a7bb-438e-b7f3-0b472b9f9b2b";"Sloppy Joe";2
"ea53bae2-2395-4c9e-a5af-7eb0105aaa4a";"Marz Diliner Weisse";3
"ea53bae2-2395-4c9e-a5af-7eb0105aaa4a";"Blue Moon";3
"3c27f0e5-72b1-4637-8963-d482fa5a673d";"New Belgium La Folie";2
"3c27f0e5-72b1-4637-8963-d482fa5a673d";"Live Oak Hefeweizen";2
"3c27f0e5-72b1-4637-8963-d482fa5a673d";"J. Wakefield Miami Madness";3
"3c27f0e5-72b1-4637-8963-d482fa5a673d";"Budweiser";3
"3c27f0e5-72b1-4637-8963-d482fa5a673d";"Russian River STS";2
"ebcd37ae-9e42-41e1-a069-888d7aefe6f7";"Jalapeno Poppers";2
"dfe1133e-501e-48ca-8daa-ec4a60737d0a";"Original Premium";1
"dfe1133e-501e-48ca-8daa-ec4a60737d0a";"J. Wakefield Miami Madness";2
"983406e3-358b-4c7a-b2bd-ffcf2fb547ce";"Killian's";1
"983406e3-358b-4c7a-b2bd-ffcf2fb547ce";"Russian River STS";3
"983406e3-358b-4c7a-b2bd-ffcf2fb547ce";"Live Oak Hefeweizen";1
"983406e3-358b-4c7a-b2bd-ffcf2fb547ce";"Jalapeno Poppers";1
"983406e3-358b-4c7a-b2bd-ffcf2fb547ce";"Creamy Dark";2
"902c7787-1dc8-47bc-a32c-f7a667df598a";"Deviled Eggs";3
"902c7787-1dc8-47bc-a32c-f7a667df598a";"New Belgium La Folie";1
"902c7787-1dc8-47bc-a32c-f7a667df598a";"Russian River STS";3
"902c7787-1dc8-47bc-a32c-f7a667df598a";"Marz Diliner Weisse";3
"215ea562-19ad-4a36-a406-94dd6772398e";"Sloppy Joe";3
"215ea562-19ad-4a36-a406-94dd6772398e";"Original Premium";3
"215ea562-19ad-4a36-a406-94dd6772398e";"Deviled Eggs";3
"215ea562-19ad-4a36-a406-94dd6772398e";"Marz Diliner Weisse";3
"5b56cfd3-0ed1-42fc-bac8-774bcd57a380";"Creamy Dark";3
"2793a463-85d4-462a-b14c-9f1108b6e9ee";"Marz Diliner Weisse";3
"2793a463-85d4-462a-b14c-9f1108b6e9ee";"Jalapeno Poppers";1
"2793a463-85d4-462a-b14c-9f1108b6e9ee";"Original Premium Lager";3
"8ccd5297-d330-4608-adb5-5bab4eb2e40c";"Original Premium";2
"8ccd5297-d330-4608-adb5-5bab4eb2e40c";"Live Oak Hefeweizen";1
"8ccd5297-d330-4608-adb5-5bab4eb2e40c";"Cheese Fries";3
"8ccd5297-d330-4608-adb5-5bab4eb2e40c";"Blue Moon";1
"8ccd5297-d330-4608-adb5-5bab4eb2e40c";"Jalapeno Poppers";3
"96982053-b288-4509-bbb6-ef8b18ffcbfc";"Original Premium Lager";1
"96982053-b288-4509-bbb6-ef8b18ffcbfc";"Lion Bridge Compensation";1
"96982053-b288-4509-bbb6-ef8b18ffcbfc";"Creamy Dark";2
"96982053-b288-4509-bbb6-ef8b18ffcbfc";"Marz Diliner Weisse";1
"efebb1af-f294-4019-a480-4ddd4bde5990";"New Belgium La Folie";2
"efebb1af-f294-4019-a480-4ddd4bde5990";"Live Oak Hefeweizen";1
"efebb1af-f294-4019-a480-4ddd4bde5990";"Killian's";1
"2a1dd006-61f2-4ab6-a08f-04a5ddce8041";"Lion Bridge Compensation";2
"2a1dd006-61f2-4ab6-a08f-04a5ddce8041";"Jalapeno Poppers";3
"2a1dd006-61f2-4ab6-a08f-04a5ddce8041";"Creamy Dark";2
"2a1dd006-61f2-4ab6-a08f-04a5ddce8041";"Deviled Eggs";3
"2a1dd006-61f2-4ab6-a08f-04a5ddce8041";"Cheese Fries";1
"c956c299-d5be-43cb-a553-e436e1eedbee";"Cheese Fries";3
"d09c6787-3804-4251-9c63-2551234a76a3";"New Belgium La Folie";2
"d09c6787-3804-4251-9c63-2551234a76a3";"Maple-Glazed Peanuts";3
"d09c6787-3804-4251-9c63-2551234a76a3";"Russian River STS";3
"d09c6787-3804-4251-9c63-2551234a76a3";"J. Wakefield Miami Madness";2
"f339bac3-5e36-49bb-baae-2212320414b7";"Russian River STS";2
"f339bac3-5e36-49bb-baae-2212320414b7";"J. Wakefield Miami Madness";2
"f339bac3-5e36-49bb-baae-2212320414b7";"Killian's";2
"f339bac3-5e36-49bb-baae-2212320414b7";"Maple-Glazed Peanuts";2
"f339bac3-5e36-49bb-baae-2212320414b7";"Original Premium";2
"a6dde9a9-5f9d-4d35-8b37-2ab754e7e73f";"J. Wakefield Miami Madness";1
"a6dde9a9-5f9d-4d35-8b37-2ab754e7e73f";"Deviled Eggs";2
"a6dde9a9-5f9d-4d35-8b37-2ab754e7e73f";"Live Oak Hefeweizen";2
"a6dde9a9-5f9d-4d35-8b37-2ab754e7e73f";"Russian River STS";3
"66267f1d-2bf5-4a53-a33e-f1e9608fa3f8";"Lion Bridge Compensation";1
"66267f1d-2bf5-4a53-a33e-f1e9608fa3f8";"Deviled Eggs";2
"66267f1d-2bf5-4a53-a33e-f1e9608fa3f8";"Sloppy Joe";2
"b3051d56-fb3e-4cc7-865a-db95fd0232a6";"Russian River STS";1
"b3051d56-fb3e-4cc7-865a-db95fd0232a6";"Creamy Dark";1
"b3051d56-fb3e-4cc7-865a-db95fd0232a6";"Maple-Glazed Peanuts";2
"b3051d56-fb3e-4cc7-865a-db95fd0232a6";"J. Wakefield Miami Madness";3
"b3051d56-fb3e-4cc7-865a-db95fd0232a6";"Deviled Eggs";2
"348bf43d-80ff-47af-9fb8-37dd38b4a185";"Live Oak Hefeweizen";1
"348bf43d-80ff-47af-9fb8-37dd38b4a185";"Budweiser";3
"348bf43d-80ff-47af-9fb8-37dd38b4a185";"Russian River STS";1
"dfafa1bb-31e5-48f2-a8bb-d305d1733f8b";"Blue Moon";1
"dfafa1bb-31e5-48f2-a8bb-d305d1733f8b";"Cheese Fries";3
"dfafa1bb-31e5-48f2-a8bb-d305d1733f8b";"J. Wakefield Miami Madness";3
"01005925-b143-49f0-9e2d-6ae762b20dff";"Marz Diliner Weisse";1
"01005925-b143-49f0-9e2d-6ae762b20dff";"Blue Moon";1
"4842ccb2-fa8d-4549-bcd0-c68d7d53202e";"Creamy Dark";2
"4842ccb2-fa8d-4549-bcd0-c68d7d53202e";"Killian's";2
"4842ccb2-fa8d-4549-bcd0-c68d7d53202e";"Lion Bridge Compensation";1
"a50ef82d-31f7-4d90-b282-235dc1d2751c";"Russian River STS";2
"a50ef82d-31f7-4d90-b282-235dc1d2751c";"Live Oak Hefeweizen";3
"a50ef82d-31f7-4d90-b282-235dc1d2751c";"Creamy Dark";2
"a50ef82d-31f7-4d90-b282-235dc1d2751c";"Zima";2
"8fe258ec-69f2-4906-b1c3-04b3e3ca936e";"Blue Moon";3
"8fe258ec-69f2-4906-b1c3-04b3e3ca936e";"Russian River STS";3
"f658a102-b497-417a-b500-61a861756f2a";"Live Oak Hefeweizen";2
"6f74ee7f-e7cf-46c1-8f95-51ddc2f496cd";"Zima";1
"6f74ee7f-e7cf-46c1-8f95-51ddc2f496cd";"Original Premium Lager";1
"6f74ee7f-e7cf-46c1-8f95-51ddc2f496cd";"New Belgium La Folie";2
"fd221bb8-b03a-46fd-a379-d0605e9ac91f";"Marz Diliner Weisse";1
"fd221bb8-b03a-46fd-a379-d0605e9ac91f";"Russian River STS";3
"fd221bb8-b03a-46fd-a379-d0605e9ac91f";"Lion Bridge Compensation";2
"fd221bb8-b03a-46fd-a379-d0605e9ac91f";"Original Premium";2
